Id,Text,Sentiment
395640647732183040,"Romantische Abenteuer Romantische Abenteuer
&amp;nbsp;
Frauen lieben Abenteuer. Frauen hassen langweilige T.. http://t.co/XTJkSSEAUx",neutral
366179688718139394,"Aufgabe ""Mais"" abgeschlossen http://t.co/XxA93ia46P #Android #AndroidGames #gameinsight",neutral
367898506138091520,"China: Inselkonflikte machen Ostasien nervös
http://t.co/TDIHTugdis",neutral
390205186100064256,Funktioniert bei noch wem #WhatsApp nicht? :(,negative
389587268648046592,Weniger als 2 Stunden geschlafen in diesem Sinne guten Morgen,negative
364293816397742080,#scheisse http://t.co/pwyQnYNrlc,negative
373462317318410240,Neueste Urlaub Nachrichten: Landwirtschaft und Urlaub auf dem Land : Ein sehr harmonisches Miteinander 14 Tage... http://t.co/GSM51SmDmy,neutral
376925080389177344,"RT @mrohrmoser2: Blutdruck senken, Gefäße reinigen: Zitronen-Knoblauch-Kur http://t.co/RmVTj9s6nq",neutral
377466120070266880,"Sonder Angebote, besondere Sparanzreize #Maxtor #80GB #SATA #3,5 #Zoll #Inch #Festplatte Unschlagbarer Preis http://t.co/xrmZpfdzIg #fb",neutral
389821038412193792,@KingRoborowski scheiss schlangen,negative
363016390719971328,"@JustinsFredo ja omg, aus bosnien :) und du?",positive
371315462719557632,"""unten schleudern"" hihihi",positive
376253668531924992,#Kinder Schreibtische #Kinder Schreibtische Kleinanzeigen #Kleinanzeigen kostenlos aufgeben #Schreibtische gebraucht http://t.co/2cPe2gaFjg,neutral
364688659489890306,#Sexkontakte leo379 (34) aus 37574 Einbeck: Fag doch wenn ihr was wissen wollt http://t.co/N6pVpwCh6Y #ard #pro7,neutral
375025500714172417,@Sm0K1ngGnu Oben ohne?,neutral
366299566108188672,@_Matsoli_Der_ Grade nicht. Bin grade erst heim gekommen.,neutral
373016190039232512,"Poker-Gossip: Phil Ivey jetzt ohne Alkohol, Joe Hachem stinksauer: Haben denn die Poker-Pros nichts Besseres z... http://t.co/9b6yQRPww7",neutral
393723997650579456,"@OliverHeywinkel Tut echt weh, ihn so zu sehen. Armes Tier.",negative
370625633883131907,@nieschwietz Richtig. So sieht das aus. Seite der Rheinenergie ist down.,neutral
366187699603902465,"Ab dem 18. September: ""Twee unschüllige Engels""
http://t.co/RSBwtt31wc http://t.co/ndfZ4CR7NY",neutral
371526763459125248,"VERLOREN: Muffis Sinn für Humor. Falls gefunden, bitte sofort zurückgeben. http://t.co/4syE581sNi #SmurfsVillage @BeelineGames",neutral
367321957085487104,"@flotastisch Wolfsburg, aber danke, hab schon was gefunden",positive
373458039032262656,"Die Toten Hosen spielen beim Dt. Radiopreis, #Campino Laudator - Donnerstag #Radio einschalten! #drp13",neutral
393450658927747072,"Die waren mega erstaunt, dass ichs nicht bin. #LastTweet#DFZKinder#Heiraten",neutral
391331901983580161,Bin müde und #Sims3 ruckelt gute Nachti allerseits x3,positive
363878076809089026,"2 Pick Any Video und teilen SOFORT GELD VERDIENEN! PICK ANY VIDEO, SHARE IT AND INSTANTLY EARN MONEY!  http://t.co/G75mZuvNJr",neutral
393844424511590400,Fröhlich geliebte Metatablette,positive
391597686773665793,@EinhornCore Chihihihihi. Chihih. *rot werd* :3 Bei mir's auch alles gut o/ ♥ Hab nur schon Bauchweh wegen Montag D:,positive
394079829903286272,ähm @Herr_Martinsen gugg ma was dieses paderborn mit düsseldorf macht. o.O,neutral
370289456424964096,Schriftsteller Erik Neutsch verstorben (neues deutschland) http://t.co/yNezf4BwQv,neutral
389654310386429952,#ONLINE #sicher #Druck ▸ #web-to-print #Businesslösungen Beispiel: Produktgruppe #Blocks http://t.co/lZ0LmLu3xw,neutral
374533643102089216,Neue Autos stossen weniger Abgase aus: http://t.co/yyg3x8CTcZ #News #Liechtenstein,neutral
377743070248587264,Heute Mittag gab es Spaghetti Carbonara und auf VIVA kam genau während dem essen #HaltDeinMaul ich musste so lachen :D @Y_Titty,positive
392319149143105536,Geiler Arsch http://t.co/884DRujKCe,positive
393854524164939776,"Ok ich muss jetzt leider etwas spammen, damit ein gewisses Bild aus der Sichtweite meiner Timeline kommt.",negative
364870860147916801,@91_simone DAS versuch ich auch! Nur Magenkrämpfe und Kopfschmerzen hindern mich! -.- Gute Nacht! :-* Schlaf gut! ♡♥,positive
362910690082041856,"RT @MrDaNos1: Geiler neuer Scheiss von meinen UP Homies 😜 http://t.co/lxVfqbfOJX
@Ensyofficial @EffEofficial @BabaUOfficial",positive
375928194848661505,Soziale Netzwerke - Die Kriege der Zukunft werden auf Twitter geführt http://t.co/q720QhL8EG via @welt,neutral
390734368874168320,Gaststätte Stifterappler (Wiesbaden) (http://t.co/ekhtvHfdMw) #Ei #Hackfleisch #Hacksteak #Röstzwiebeln #Restaurant,neutral
371403656513335296,"Kann man einen Abend schöner ausklingen lassen als mit Basil Poledouris' epischer Musik zu ""Conan, der Barbar""? #Whatisbestinlife? #Crom",positive
374239429789233152,Angela Merkel hat eine schwarz rot goldenes Kette am Hals.,neutral
366036582999928832,#Amazon de: Gib mir meinen Stern zurück Amanda Frost (Autor) 327% Verkaufsrang in Kindle-Shop: 3... http://t.co/Y84QXmsAdF #Kindle #Shop,negative
374623678346321920,Oooooaaaa Robert Pattinson sieht in der #DiorRob Werbung megaheiß aus. Respekt Robert :o,positive
391212267855179776,"Jetzt nicht mehr, schönes Wochenende! #ff @jhaslauer @GoerlitzThomas @moarli @_alexoswald @Brienchen @tometweetme @Bernd_K_Achter",positive
394727811815981056,DDT Exposition verursacht Fettleibigkeit http://t.co/qJi5cjjV3u #MCS_Aktuell #Studie #DTT #Biowaffen #Konzerne #Gesundheit #Eugenik #Skandal,neutral
367274565573312512,RT @sandraenkhardt: pv magazine Deutschland: BUND: Politik muss EEG-Angriffe stoppen #ewschrei http://t.co/qLrmQplcb9,neutral
374920995637039104,Wo? Höhe Abfahrt Alte Schanze! Genauer? B1! Richtung? Paderborn Richtung Salzkotten! Wann? 03.09.2013 17:35 Uhr!,neutral
389565223679455232,WMF 0661649990 Vorratsgläser 3-teilig Set Depot http://t.co/q5zoN4ah9V,neutral
389935706539573248,21 Infuriating Instagram Cliches | @scoopit http://t.co/uhePYF00xC,negative
393121926216163328,"RT @Schmutzbesen: Liebe Fr.Will, was laden Sie bloß wieder ein?
Wenn's nach Herrn#Hüther ginge, würd's hier noch flächendeckend Sklavenarbe…",negative
371943362820972548,Hai ich bin alice und kann mir bald meine Haare komplett abschneiden,neutral
374135247350562817,"RT @BenBulat: Komisches Land Deutschland; GipsyBeer klingt ""voll cool"", Zigeuner-Bier aber nicht oder was?",negative
372331768046551040,27.8.: Treff 17.30 Katzwang und dann 18 h Schleuse. Ab hier getrennt nach Nachwuchs mit Trainerprogramm oder individuelle Lang-Ausfahrt.,neutral
389550195270115328,@Kate_Deutsch beauty,positive
375906745337798656,@dennismueller Nope. Da bin ich bei dir. Bin selbst 3-4 Tage in der Woche vegan/vegetarisch. Geht um Konflikt Staat vs. Individuum!,neutral
366560313442701312,Dem anderen hinterherhecheln statt eigenes zu schaffen. Ohne mich.,negative
369850128372621312,RT @MalaWintar: Wie viel Hoffnung bleibt der kleinen Sayu? &gt;&gt; Sayu Smiles &lt;&lt; von @sadakoX &gt;&gt; http://t.co/Cb2eTEcvOu,neutral
364725783526256640,Elia fehlt wohl zum Ligastart http://t.co/QKXHA1997D #fußball #bundesliga,neutral
393380211343245312,2002 Bench Warmer #128 Celeste Marie http://t.co/ujcGkg17ts,neutral
374255326222352384,#Kanzlerduell jetzt#NSA,neutral
366389810774016001,Heißer Herbst befürchtet: Investoren fliehen aus Staatsanleihen... http://t.co/2EOqsSCmoB,neutral
395965936723046400,@blackjoschka @hippi4one musst schon nen Link rein tun. Ich such den jetzt nicht raus.,negative
395643164112850944,"@julchenfrege Hör mal zu. Ich find dich so toll, wie du bist und ich mag es, wenn du fangirlst. Lass dich von niemanden beleidigen.",positive
367534734097666048,SKODA Yeti umfassend überarbeitet: Aus einem Yeti werden zwei http://t.co/tkD0gN8EdK #wirtschaft #news,neutral
389794978974560256,@Faolin Ähm... Neeee. *Packung unauffällig hinterm Rücken versteck*,neutral
367838841799188480,Reise-Knigge: Deutsche sind die... http://t.co/Sp8i82aIYU,neutral
376069878350102528,"Heute nicht nur den Herzensmenschen geheiratet, sondern auch ganz viel Liebe von @zweiterMai bekommen. Unbezahlbar &lt;3",positive
369934291176026112,Verstoßen...,negative
395554957984022528,Österreich: Koller bleibt Nationaltrainer http://t.co/Ljxwb9KdEm,neutral
366643477775269888,TSV verliert den Test gegen SC Marl-Hamm II verdient mit 1:3. Kai Kallinowski traf zum 1:1-Pausenstand.,neutral
394920255077617665,@mybeautyblog @Carrieforshoes wunderschöne Farbe… sowas darf nicht LE sein…,positive
367007526732054529,@rebella76 @DonnieWahlberg hat wohl sonst keine hobbys ausser avi wechseln,neutral
376353698571911168,@GillyBerlin PFF! Muss im Vergleich zu gestern noch groß und stark werden :),positive
377315582485745664,Madeleine strahlt nach ihren Baby-News http://t.co/fpWFjI8KRs,positive
394838784698626049,.@DB_Bahn Danke. *verzweifeltguck* #Bahn #Unwetter #Ausfall #HöhereGewalt #Sturm,negative
367793740531765248,#Kultur: Prinz William - Prinz William über Baby George: „Laut aber gutaussehend“: Der Alltag mac... http://t.co/3IbaDnygCr #Nachrichten,neutral
370587914671255552,chilliger ausklang #abendessen #entspannung http://t.co/ee8B4EWhuC,positive
394517924549255168,"RT @heinzgeldermann: Kevin Großkreutz. „Ich schäm' mich für gar keinen. Das muss jeder selbst wissen“, sagte der BVB-Profi „WDR 2“. #Proble…",positive
375873790594781184,schlafzimmeblick? eher wachkoma http://t.co/HkbUJS4N2w,negative
394817733411340288,"@skoops ""bloated"" mit sinnlosen grafiken sind alle. Aber unkomprimierte js files muessen nicht sein",negative
392923510362095616,"Update #NSU-Prozess D vs. Beate #Zschäpe - Weiterer Verdacht gengen VS #Temme, NK-Anwälte fordern neue Ermittlungen http://t.co/DyYSmzFi8S",neutral
365382481484070912,Look Back - Oldieband weckt Erinnerungen: Die Formation Look Back entführt mit einer farbigen Auswahl bekannte... http://t.co/xYPcFcRWLL,neutral
375661890157830144,"// Neuer Post &amp; Video //
BlogCamp – Was soll das denn? Warum ich mich ins Bootcamp wagte und was Du davon hast: http://t.co/gmtcVeTDqs #ttot",neutral
364254029070618624,Hasserfülltes Baby eines siberischen Huskies http://t.co/fyCAwqunxx http://t.co/XxHuVWcXf2,neutral
393844906575527936,Tolle Betriebsanleitung... #heuteshow#GroßeKoalition #GroKo http://t.co/J8IijsWPcS,positive
377059868357967872,RT @SkySportNewsHD: Samuel Eto'o @setoo9 gibt laut AFP seinen Rücktritt aus dem Nationalkader #Kameruns bekannt. #ssnhd,neutral
392861346683174912,Sparen Sie jetzt #festplatte #enclosure Was f�r ein Gesch�ft! http://t.co/br2H3db819 #fb,neutral
391202209851248640,@RenateRatlos Ohhh *schau ganz rührselig* Danke ヅ,positive
370435216655286272,"Letzter Tag hier in Italien jetzt noch ordentlich Fruhstücken. Dann nachhause.
Home sweet home &lt;3",positive
367678346986934272,@Seungrax3 @GCandyx3 loool kein ding mensch;D hahahah ich kanns halt erst nächste woche schicken^^,positive
371665993367846912,Was macht eigentlich Ian Somerhalder?,neutral
376762706084126720,"""Wir könnten abstimmen""
""Wofür denn? oO""
""Keine Ahnung ... könnten abstimmen :)""",positive
374552261957263360,@oznapizari @VictoriousJump jap *•* &amp; kurz bevor Spongebob angefangen hat kam die Werbung *•*,negative
369039205545951232,"Lange den Satz nicht mehr gehört: ""Wer nix zu verbergen hat, muß auch keine Angst vor Datenweitergabe haben"" http://t.co/GmfbPhJKqp...",neutral
395612256593268736,@tschahnschpange alter Fettpropfen runter gefallen. Wähhh!!!!,negative
375144036304044032,Dax: Freundlich erwartet - ProSieben im Fokus http://t.co/X7Zu6yQebV,neutral
391356409394520064,"@Delanji Aw, na gut, dann schlaf fein, klein Delalein :)",positive
374060064526454786,AppGefahren: Unblock Me: Einfaches Schiebepuzzle mit 10.000 Rätseln jetzt gratis http://t.co/NBj3Xu6mp7,neutral
385130715874349056,@Mira_Lauren bei dir immer gerne *schleim* ;),positive
373163393370165249,@Lysa_Bell Inhalt vom Kochtopf blau machen? Licht blau machen? ;),positive
371237482341228544,"RT @EnergienetzHH: Unfassbar! #Vattenfall-Chef Hatakka: Energiewende unterschätzt, existenzielle Krise, Ausbau Erneuerbarer stoppen... http…",negative
370312738838708224,"Radeln zur Arbeit war vorhin erstaunlich entspannt 👍
Dank Peter Maffay im Ohr 😊",positive
395096529079660544,RT @xxCommander: Ein Realitätsabgleich zum Thema Überwachung von Demonstrationen und Gesichtserkennung: http://t.co/CUmfCAdyhU #Fefe #Pirat…,neutral
368847882515783680,Photo: weissesrauschen: unbenannt by electricgecko on Flickr. http://t.co/G47mhMAyGr,neutral
371990062155976704,@popela_ das hat sich mit 2 Kindern normalerweise eh erledigt.,neutral
394113849752059904,"RT @Amorlauf: Ein Freund bewahrt deine Geheimnisse, verhindern dein Stürzen, trocknet deine Tränen und bereut es nicht dich zu lieben.",neutral
369887956754243584,"Sieh an... ""@vfapharma: Arzneimittel-Atlas 2013: Keine Konjunktur für Schwarzmaler - Arzneimittel-Ausgaben stabil! http://t.co/QuemT8ypZe""",neutral
367529952369180672,We did it! Im Ziel in Abisko...es war sau cool. Gruß Frank http://t.co/fQjmvIHEvf,positive
377538488834351106,@Schneeechen hm. Batterien habsch genug.^^,positive
377329054640513024,Gelungene Revanche ...... http://t.co/u4mraknWrE,neutral
375041472900644865,"Wouaaah mais j'avais zappé. À la rentrée j'revois Daniel, le magnifique.
Was für eine schöne Nachricht",positive
373454603855364096,"Ich fühle mich fett. Okay, warum wohl, wenn ich's auch bin.",negative
375606659533389824,Offenbar Streit um Finanzierung der... http://t.co/Q56ulIw3A2,neutral
375701895165509632,RT @LoveCookies92: Selbst Castle Fans aus anderen Ländern helfen mit! Castle Fans halten zusammen! #BringBackCastle @sat1,neutral
363992736455983104,Mercedes Benz arbeitet an Navigationslösung mit Google Glass http://t.co/V2klt7REbV,neutral
391937962306306049,Ausverkaufte O2-World - Berlin feiert Peter Gabriel http://t.co/8sVp1O5Mnq,neutral
377037629961011200,KLASSIKER: C. S. Forester: Tödliche Ohnmacht: Kriminalroman http://t.co/PJ7euHXcPt,neutral
364327274390495232,gigigi. #1: Aufgefallen - Melanie Winiger nicht mehr single: http://t.co/AFZMESr8tx,neutral
364005243937230848,"JET SET

Unser neues Label aus der Schweiz
Very sporty, very chic, very trendy http://t.co/M7eHdNqJHO",neutral
390823690994057216,Microsoft startet Update: Windows 8.1 macht vieles anders http://t.co/BoIZaAHPSQ via @ntvde,neutral
365945868760788992,Mountain Mice – Eine Buchung - Zwei Vorteile im InterContinental Berchtesgaden Resort / Sie möchten Ihr... http://t.co/c1raMJhnhI #HoGa,neutral
370829435123273728,Hamburg: Neugegründete 2er-WG sucht netten Mitbewohner! http://t.co/b625rgNsp7 #Mitbewohner #WG #Zimmer #Hamburg,neutral
367354618055237632,@MissRhapsody Leider nein. Meine Cousinen aus Österreich sind auch ganz enttäuscht. Kai Uwe schläft wohl schon.,negative
375302442424209409,@MamaBald oh klingt viel versprechend *daumendrück*,positive
362863286137937920,RT @MissesDynamite: Meine Kollegen wollen unbedingt Radio Top40 hören. Anders ausgedrückt: Meine Kollegen wollen unbedingt sterben.,negative
364337894351060992,"Himmel, was für ein Getöse um den #VeggieDay. Hier geht es nicht um Verbot sondern um Denkanstoß für eine andere Ernährung. Locker bleiben!",negative
365186653662765056,RT @einszeit: früher war mehr 20:15 uhr.,neutral
377172305245667328,Ganz was anderes. Zahlt #Puls4 korrekt Blaulichtsteuer? #wahlarena,neutral
375457895712030720,RT @madi_matthews3: @carsonschwark @meghan_larson @tschida_35 @aguevara5 @D_OConnor914 @Mitch_HURLEY9 GUYS JUST TEXT EACHOTHER,neutral
395093798314725376,Komischer Name. Merkwürdiger Veranstaltungsort. #VeganFach http://t.co/mBD7N3qTvi,neutral
390839830529077248,Gönnt euch mal die neue EP von Johnny! Extrem fettes Teil! Lasst am besten auch n paar Centbeträge da! Einfach n... http://t.co/WTB2tISOvZ,neutral
391913635112435712,Slime - Sich fügen heißt lügen: http://t.co/ujUU5RBMOF via @youtube,neutral
365064247115390976,Bin wieder da. Kopf noch dran. War doch noch was zu retten.,neutral
390190631999377408,@LadyKumido Dieser Blick 'ne? Ich liebe den. xD http://t.co/Si6uJPypLF,positive
395610507237163009,"RT @Marcipane: Sei nicht zu müde! Nächster Halt: Romantik mit #Flirtbotschaft
http://t.co/BvHRMxaFne #München",neutral
368855587573882880,"Today's Word: Nach
Translation: After
Pronunciation: [nah]
Example: Das Leben fängt nach dem Kaffee an
Life begins after coffee....",positive
395514617096859648,"seit ner halben Stunde zu hause sitzen und versuchen DAS ab zu kriegen.. :(
haha. war schon ein schöner tag heute. ;* http://t.co/At5kmftnsA",positive
394898599647383552,"RT @Karriereexpert: Aktueller Blog ""Das ewige Hinausschieben: Was hilft gegen Prokrastination?"" von Coach Gilbert Dietrich.... http://t.co/…",neutral
374818050521853952,"#tagesspiegel. Zwei kommen, einer geht: Hertha BSC verleiht Angreifer Pierre-Michel Lasogga an den HSV, holt d... http://t.co/wZJeXiYLs1",neutral
391758580313247744,"@fallen_khaleesi Wir sind garantiert immer da. Also, irgendein Twitterhonk halt ;-) *hugs*",positive
371037095105941504,Ich habe ein @YouTube-Video zu den Favoriten hinzugefügt: http://t.co/2cQVkSrpy3 No No No Cat,neutral
375749169329106944,Brauche mehr Hoodies... habe kein Geld.. fuk yu moni,negative
377737609336074241,"prädestinierte österreichische korruptionshymne: „it’s not right, but it’s ok“ #whitneyhouston @johannajaufer @dasFM4",neutral
367271877162442752,May ground yung computer,neutral
369294915475234817,Ich mach Twitter auf und Fanta Fanta Fanta Fanta und noch mehr Fanta ne @MegpoidMelon ?,neutral
392007721899524096,"#tatort die Chinesen sprechen alle sehr gut deutsch, vom Satzbau her. Was bekom?",positive
368146280188358656,Unser größter Feind http://t.co/Rm3vq6LjL6,neutral
391121918322946048,BZÖ Niederösterreich aufgelöst,neutral
376413270149988352,@annatab Sport1 anschalten!,neutral
369498641255628800,"RT @ChaosRind: Pro D, AFD und FDP teilen sich einen Mast. Passt schon...",neutral
365448923260780544,"@ChristophHensen @DasErste Zustimmung. Wird umso lächerlicher, je mehr sich uns eine aktuelle Regierungspartei prozentmäßig angleicht...",neutral
370218828535713792,RT @HansTheGerman: #Dagger-Komplex: Spazierengehen am Eberstädter Weg nicht erwünscht http://t.co/DFUKNDpgSH #Snowden #Demonstration #Gries…,neutral
366559868548689920,@raphaelniedy Programm neben Ai?,neutral
371937733960540160,Jammern füllt keine Kammern.,neutral
374584670966804481,@GreenPonyCorn *schlechte Laune desshalb*,negative
389794949702897664,@nachtkritik sehr berechtigter Debattenbeitrag.,neutral
394030639021715456,Samsung Exynos 6: 64bit-Prozessor laut Bericht “fast fertig” http://t.co/uumrF1anYe,neutral
372718965241696256,3 Tage! &lt;3 #cro #viovio #cro #konzert #wien #österreich #me #langeweile #mit #celli #dieorsons #teesy… http://t.co/itUtX92dHs,positive
374835687658225665,"RT @cfritze: Nur damit ihr wisst, was #BVB #Dortmund Fans vom rechten Pack halten http://t.co/kHwooHb1Fx",neutral
377208824962494464,Das interessiert mich gerade echt nicht. #Domian,negative
368339323277410305,@das_maeuschen Axt. Verdammte!,negative
362934597329223684,"Der Herr #Snowden sieht adrett aus:
https://t.co/U22iw8dWP6",positive
394533091428945920,Rammstein-Feuer Frei!,neutral
369749196493971456,Livecam Sex kostenlos : Diese reife Schlampe erfüllt alle Wünsche auf Sex ohne Hemmungen http://t.co/VjXKhFO2l9,neutral
366855663697145856,Der Song La La La von Naughty Boy gibt @sarah_xx09 und mir errinerungen nur der Text passt einfach nicht zu den errinerungen,positive
367934593581596672,D4 update erfolgreich abgeschlossen ^^ http://t.co/DkjhBRz02t,positive
368324328578109440,"RT @diana_of_t: Uni Kiel: ""Deutsche, schickt deutsche Emails!"" denn Deutsche lassen sich halt lieber von Deutschen überwachen... #nsa http:…",neutral
369731152695013376,Niedrige Zinsen bringen Deutschland 41 Milliarden Euro http://t.co/Xt5qVoqz4c,neutral
391932857616445440,@_cemre_devrim_ ich sag jtz nichts mehr dazu. :P,positive
367232215609901057,RT @fernpicha: Gangster baby Jung Soo Jung &gt;&lt; http://t.co/UeV7ECClZm,neutral
364113398146936832,@bendzko Hammer Konzert Gestern:):):) Gibst denn davon auch bald ne DVD???,positive
375751954234109952,Fressen Lieben Kotzen #veranstaltung http://t.co/TXA82kujCx,negative
366790215706214402,RT @wortklauberei: Ob man als Killer ein Hobby hat? Klar doch .. ich züchte Kugelfische. #ausgründen,neutral
394871332573175808,@Burgz_king cuz I'm in d kitchen,neutral
373363969253072896,Turboloch geschlossen: BBM Motorsport pimpt BMW 3er Touring: Mit dem E91 stellt BMW seinen aktuellen 3er Kombi... http://t.co/fHk8NWDh8K,neutral
391078503288172544,"Glückliche Pärchen.
Ih. Pfui. Bäh. Aus!",negative
375354481061687296,Was heißes wäre jetzt nicht schlecht,neutral
375286424313950208,RT @SPIEGEL_alles: Urteil: Katholische Schule darf muslimischen Jungen ablehnen... http://t.co/ANnexJ3Cqx,neutral
390545679812399104,@MissPreloaded @soulfulrebel83 haeng Dir nen Haifisch hin!,neutral
371940057633927168,"Ich weiß nicht, ob es allen klar ist. Deshalb hier nochmal: Durch eigene Arbeit wird man nicht zum Millionär! Nur durch die Arbeit anderer!",neutral
367721552445714432,Woche halb geschafft,positive
375719691966496768,"@lieselotteLuft Rotwein? Irgendwas Schweres, gerne Süß, mit Kopfschmerzgarantie....",negative
373553895819063296,"RT @ReutersMoney: Weak spending, inflation data underscore soft U.S. economy http://t.co/XnGFrXvHCA via @reuters",neutral
373610711857242113,"Heimweg, dezent tot, obwohl früh.",positive
376793328571805696,sehr guter #tatort aus Berlin,positive
394731733783826432,Hey Hey Hey !! ... Vielen Dank allen die am Samstag trotz des hochsommerlichen Oktoberabends den Weg in den Salon... http://t.co/Hbd9b8gFu0,neutral
374403645020053504,Absolute scheiße ne halbe Stunde zu früh aufzustehen -.-',negative
394362366290165760,Aaaahhhh... Deres nh deres:'(,negative
368650825846898688,Achtung! Neue Facebook-Spam-Gruppe! http://t.co/CHFUFdaMRW,neutral
376948387863478272,Let's Play Rage #35 - Geld verdienen: http://t.co/BGinfX1BFs über @YouTube,neutral
375726897378131968,Fastest 1K #nike #nikeplus #nikerunning #makeitcount #1K http://t.co/4BWbwi7CUM,neutral
389492964021784576,@WWATGermany okay:) leider nicht in meiner Nähe aber vielleicht sieht man sich ;),negative
367241883460050944,"Invalidenversicherung: «Der Schmerz 
geht niemals weg» http://t.co/m3968dAgoy #ivrevision #schmerzen",neutral
367387061000880128,"@_Kathi_1995 einfach in google immer ""grey's anatomy season X episode X online"" eingeben :D und dann schauen was klappt...^^",neutral
370498995376099328,Selbstmord: US-Schauspieler Lee Thompson Young ist tot - Kultur | STERN.DE Mobile http://t.co/NZL6480Yf0,neutral
377510844189245440,@thomastrystudio @FChKilchmann Betrifft das Linsengeschäft. Ob ne kalte Linsensuppe und ein warmer Champagner da passen? Vodka gekühlt:check,neutral
391643388074008576,@BayernAllez Mich würd's nich wundern wenn selbst die den hassen... 😂😂😂,positive
390455854480494592,What's your favorite TH song? — Jung und nicht mehr Jugendfrei. http://t.co/MpO03HMlU5,neutral
364688416551600132,"Unsere Fähigkeit, uns mit G – tt zu verbinden http://t.co/EpfmOMlfvY via @wordpressdotcom",neutral
395518593565474816,RT @netzwelt: #GalaxyS5: Gerüchte um vier Gigabyte großen Arbeitsspeicher: http://t.co/LxGTOTdpgK #Smartphone #Samsung #Handy,neutral
370969092905508865,@blattella nicht schlecht. Sicherlich interessant. Scann mal. Aber vorher anonymisieren :D.,positive
377064582600482816,"RT @CarenLay: Lieblingsforderung 8: Bezahlbare #Energie! Stromsteuer senken, Preisaufsicht einführen, Stromgeschenke streichen #LINKE",neutral
391960150120353792,Foto: dem0nscanswim: Breaking point @ camden underworld (LAST SHOW) 19/10/13 http://t.co/8gtgxO8Q2b,neutral
365139568409853954,Und jetzt im Supermarkt ewig anstehen. Ich bekomm auch nichts geschenkt...,positive
370883151909748736,News 2 neue Ergebnisse für Korruption Integritätsradar zur Bundestagswahl 2013: Initiativen der letzten vier… http://t.co/h638qiZxLx,neutral
366826949517127680,Schöner kleiner Foto-Wettbewerb: http://t.co/ss1cHCv6jo,neutral
390231476148916224,"@AppelPatrick 251,00 - hatte ich heute nachmittag gepostet. Irre!",positive
371905609912041472,"@SocialMediaR_HH Merker fürs nächste Jahr: Publikum linke Saalseite digital, rechte analog sortieren. #sak13",neutral
363477185103159296,@mohendishnm aynen öyle schaweater :) @Schule_Nml,positive
389849962298998784,I liked a @YouTube video http://t.co/OW3qIy7H8N Das geht an alle die mich nicht kennen ...,positive
369380886313054209,"Neeeeeein ich hab keine schlechte Laune, alles nur einbildung -.-",negative
394870728702820352,"eBook ""Zeitmangement - nicht nur für Golfer"" kostenloser Download: http://t.co/QvQgzuDxwC #eBook #Zeitmanagement",neutral
376943186943700992,Anmeldungen noch möglich!: „@JochenChrist: Buchhandel - Webinar: Sonja Lehmann u. Volker Bombien über Social Media http://t.co/yA9KWzutrr ”,positive
372060857951195136,"RT @TanMaIaka: ""Getrennt Marschieren Vereint Schlagen (Berpisah Kita Berjuang, Bersama Kita Memukul)""",neutral
368057889631784960,Endlich? http://t.co/rJDL3idCtz,neutral
371970084698210304,"Genau. Wo kommen wir denn hin, wenn hier Journalisten ihre Arbeit machen! http://t.co/iOUlbZSKca #rausausbayern",negative
372957075644485632,Nicaragua: Interozeanischer Schifffahrtskanal gefährdet wichtigste Trinkwasserquelle – Freibrief für den Investor http://t.co/82pC1B7nyx,negative
366236756418367488,"@DB_Bahn es wurde nicht angekuendigt, dass der halt in duisburg entfällt. essen und bochum ja, duisburg wurde nicht erwähnt.",neutral
371001578003890176,@Mister_Moran natürlich...,neutral
371379564569956352,@Aluenschen Ich schick keine Bilder!,neutral
364309972860936193,Gewehr aus #3D-Drucker nun voll funktionstüchtig: http://t.co/mfZMImGFDf,neutral
389844656457912320,"@exoticshadow_88 OMG DAS WÄRE SOOO GEIL
ME TOO
ganz gut war uni.die haben uns alles wichtige gebäuden gezeigt&amp;grad gym dir sweetiii??",positive
375615849039929344,RT @lydialucia: Freundin sucht zum 1. November ein WG Zimmer in Münster bis 350€ warm! Please RT! :),neutral
394547066917367808,Heute beim Marathon hat meine RCX5 von @polar_de_news zeitweise im Stich gelassen. Puls weg &amp; Laufsensor zu langsam. http://t.co/wNFLc2i855,negative
385412908504858624,@ZeitounElodie Motivation!!,positive
373497423580389376,"Fürth, wo alte Frauen Air Force tragen und Jugendliche lieber zu ausgelatschten Pumaschuhen greifen.",neutral
390366285403807744,"Ovomaltine Express. Einmal drauf weinen, fertig!",neutral
376715587457921024,"Kann sein, muss aber nicht nächste iphone 5C Mainboard iphone 5S: Verpackung Fingerabdruck Sensor fast bestätigt Foto Mix.",neutral
372103480099753984,"@MsKathyPink ja, versucht halt lustig zu sein, obwohls nur mega peinlich &amp; erbärmlich ist!!",negative
372593496689246208,"@Mme_Foufou ganz einfach, weil... Ach so..!",neutral
374242742895124480,100 Milliarden neue Schulden ist ein prima Ergebnis. #tvduell,neutral
369081186607316995,@bendzko war echt unglaublich gestern!:) #rpr1,positive
366883333239611392,Das Brauberger Lübeck sucht dringend eine Aushilfe #stelle #aushilfe #brauberger https://t.co/fmGWZbYifC,neutral
391690150234714112,"On page 357 of 605 of Gefährliche Liebe, by E.L. James http://t.co/VxlcIVVDHe",neutral
