comment	label
need to improve on communication among employees by sharing information needed for work to improve performance.	all, lot, systemize
establish a better communication margin with company personnel	all, lot, systemize
proper communication can go a long way to help in the work process. things said can easily change so we are all insecure about our jobs	all, lot, systemize
internal communication need to be improve must follow the basic rules of writing emails	all, lot, systemize
1) i think it's about time to investigate if we can get more quality instead of quantity for our money ??  2) more informations from direct supervisor to be able to get the job done.	all, lot, systemize
the top(buit / it)is taking decissions effecting our work without informing about it (how and why). that makes us fell like chinese fabric workers just doing (no thinking) and no questions asked. that is not good and creates a bad enviroment. info!!	all, lot, systemize
"world wide communication - in cross trade a daily problem, with being ""forwarded"" through the entire system more than once, getting to the right person in charge. lack of responsibility and the will power to take control from other branches/countries"	all, lot, systemize
communicatoin with certain countires espesially when time zones are far aprat needs to imporve.	all, lot, systemize
i really think that we need to get more improvement from communicating with each other from management to employees.	all, lot, systemize
downward clear communication in terms of information will help	all, lot, systemize
providing one to one feedbacks every month	all, lot, systemize
the way someone talks to one and other. they don't have respect. bosses and team leaders. they use very bad words and that its not nice at all. this has to change.	all, lot, systemize
i would like to see an informal group meeting at the start of shift outlining any changes that may have taken place.  sometimes when employees have been off on holiday and return some changes have taken place and that employee is unaware.	all, lot, systemize
communication really needs to be improved throughout the company.  safety needs looking at with regards to space in the hayes warehouse, there is nowhere near enough room to operate safely and effectively at times, and the 2 metre rule is impossible.	all, lot, systemize
there should be more communication between the offices and warehouse team so we can understand customer needs before we start doing the job, and not after we have done it and then getting replies from office that the customer wants it done different.	all, lot, systemize
communication in important decisions is not very effective at the global level. in a visit from [name], he was asked if costa rica would be part of the cargowise pilot and he emphatically said no.	all, lot, systemize
our organization needs to improve in responding to emails. it's difficult to complete work when we can't get answers form our stations even when escalated.	all, lot, systemize
you can ask a supervisor and or a lead and you will receive two way different answers.....i feel at this time that we are should get together and ask why the there is such a difference in their answers.	all, lot, systemize
internal communication need more improvement.	all, lot, systemize
i don't feel like suggestions on improvement to equipment or process are taken very serious at all. the office is also not very good at communicating with each other and the warehouse in making changes with freight.	all, lot, systemize
1.communication from upper management to staff account members. 2.pricing, bids & rfq - someone needs to take ownership and check before bids and rfq's are sent to customers to ensure that [company] makes money.	all, lot, systemize
communication between senior/upper management to supervisors. process on rfqs and collaboration. listening to ops, sales/business development who are in constant communication with our customers to hear their needs. more resources/ops to handle busin	all, lot, systemize
will be great if management calls or send an e-mail to find out if any problems with employees.	all, lot, systemize
from my side no suggestion as time to time we are getting the support from our mangers and higher management.	all, lot, systemize
being on the same page is one of my biggest pet peeves. globally we need to communicate with better understanding of each others needs and adhere to them.  oi's and ccm's are a good start but it doesn't seem to be happening as quickly as i would like	all, lot, systemize
improve the recycling ,like plastic bottle	all, lot, systemize
clear and frequent updates around the achievement of the targets set for each business unit. while there has been monthly updates, these have been tailored to depict a positive spin, would rather a realistic depiction of the good/bad of the situation	all, lot, systemize
sometimes my team needs to take a step back to allow the station to work with their customers.  we sometimes get too involved which causes double work.. station get directive from their superior, then we get direction from our superiors to do same.	all, lot, systemize
the computers sometime does not work well im having hard time in saving some file that are shared	all, lot, systemize
-kpi: some kpi is unnecessary and irrelevant especially when those are not visible to customers (ex. updating a37 for ocean, updating a62 on the same day, updating a11 within 1 calendar days for lcl regardless of weekend)  -spot quoting based in yyz	all, lot, systemize
there is too much information going around that doesn't concern you or the station. i fill it is a waste of time.  there is too much focus on kpis, surveys, timestamps that make your job more stressful.	all, lot, systemize
sometimes information is given and are not clear cut. people interpret there meanings and can get confused or mis-lead.	all, lot, systemize
hr needs to improve on replying to staff e-mails/calls.	all, lot, systemize
connectivity between all divisions. customer service improvement between internal and external customers.	all, lot, systemize
do a reality check with the field ensure the changes are feasible, are understood, & can be accomplished given the multitude of issues pulling on them. this is not to be directed to the hr team, but rather what is occurring with the other departments	all, lot, systemize
every employee  should speak in english.	all, lot, systemize
employees should communicate in english instead of their local lanaguage	all, lot, systemize
we have decided that we will talk in english on floor. which is very good and help us to improve our communication  but there are many instance where we see many users are still talking in regional language.	all, lot, systemize
can use an 'anonymous suggestion box', as people are not always comfortable to bringing up their concerns, so it would help employees to anonymously comment on things they would want to see improved, this is a another way to improve workplace.	all, lot, systemize
education in how to use emails effectively so people are not bombarded with irrelevant emails	all, lot, systemize
we need to communicate well and across teams	all, lot, systemize
demands placed on middle and senior management as of late is resulting in  our 3pl/implant team to feel slightly isolated at times from fewer site visits.	all, lot, systemize
as i think it is important that the management knows what is going on in their team,  it seems like management stop caring bout what the staff think as one to one meetings, which has stopped and not being conducted for a quite long time.	all, lot, systemize
communication and bitchiness and back stabbing need to be eradicated	all, lot, systemize
-communication from the customer  -communication from other [company] offices. we are treating as a hindrance to them and they don't understand the importance or urgency of the requests we make.  -workload reviews	all, lot, systemize
it seems there is still room for improvement in communication among employees. last year, we had an awareness session on problems of communication relying on e-mail, but because it is something that cannot be changed at once, it is necessary to continue considering and implementing some countermeasures.	all, lot, systemize
a better comunication between the board adn the rest of the company.	all, lot, systemize
two way communication between tl and employee.	all, lot, systemize
coaching of the leader that sometimes doesn't motivate me	all, lot, systemize
communication is what i think that need to be improve since this is the best way for every employee to excel by giving us feedback on what we are doing. also telling us important details that we need to know when it comes to the company or in team.	all, lot, systemize
maybe we need a survey to all employees. their feedback is very important.	all, lot, systemize
communication needs to be improve to be able to hear other opinions, suggestion and ideas	all, lot, systemize
inter departmental communication could be improved further overall and people need to be reminded that they are working as part of a team on overlapping applications and should share data to ensure changes can be linked.	all, lot, systemize
other departments or teams are not as willing to work together with us to resolve issues. during a recent system enhancement, at least 2 of the other teams involved offered little to no help to identify and resolve defects.	all, lot, systemize
more interaction with cw1 team so legacy and cw1 are aligned to ensure a smooth co existence period.  communication with buit can still improve and other impacted systems like isp	all, lot, systemize
adversarial attitudes exist internally. too much passing the buck, not within my job scope thinking, lack of assuming ownership.	all, lot, systemize
we should open additional/different scenarios and spaces to share experiences, knowledge and personal interaction amongst team members. interaction is not bad now but could be better.	all, lot, systemize
"cooperation between the products, issues to one should be just as important as issue to another. we all work for the same company, i hear too many times "" we have bigger issues to address"". my issues are normally overlooked until becomes major issue"	all, lot, systemize
more teamwork would put less stress on every person in the department. each person in department is overwhelmed with so much work. supervisor taking work home to finish shouldn't be happening.	all, lot, systemize
more heads in the workplace, the workloads are at a constant high and most people are working more then 5 hours extra every week, minimum! if it was not for those people the office would not be here in 6 months.	all, lot, systemize
we need employees who want to come to work rather than using it as an excuse for long term sick.	all, lot, systemize
team is divided and filled with negativity caused by some individuals. certain team members receive more help than others consistently which is unfair. too much time spent on quote jobs, too much time spent covering for people on the sick	all, lot, systemize
collaboration between all products afr / ofr and llp could be improved. sometimes llp is perceived incorrectly or not fully understood by other products.	all, lot, systemize
in order to work with quality, we need motivate employee. not the case at my office. very bad.  i feel not support by management.  we have people with no professional motivation. it's too bad for my team. we have really to improve this point quick	all, lot, systemize
desire to change - too many people, teams take the view that if they ignore something they do not need to change and can just carry on they way they have always done something despite impact on other people, teams.	all, lot, systemize
cycle time on reimburse for employee expenses  politics between different business functions	all, lot, systemize
it would be nice if i could rely more on my superior.	all, lot, systemize
again i don't believe that this will change anything	all, lot, systemize
i think qcc needs to improve with inter-departmental communication with cs. this has always been a continuing issue, and needs to take focus now. one team is a start it should not be looked at as a be all end all solution.	all, lot, systemize
we advertise a lot about importance of teamwork and how this can make the difference, but on a daily basis we don't always seem to put all that into practice among all stakeholders / business units and end up working in silos sometimes.	all, lot, systemize
as per out work load we need two days off in a week because most of the days we are continually	all, lot, systemize
language, i need people to speake in one common language like english	all, lot, systemize
team work should need to be stronger than before  and communication also need to be improved fic shows partiality to some staff that's need to be stopped and some staff also hesitate to do the hard work that we do that also need stopped	all, lot, systemize
2 days weekly off	all, lot, systemize
two days off in weak	all, lot, systemize
teamwork need to be improved fulfill the work efficiently	all, lot, systemize
i feel things could be improved if we had two days off a week instead one day off.by doing and getting more rest will increase productivity and motivation at work.	all, lot, systemize
get back to the basics. for starters, analyze your work product. ...  start the day wityear. ...  set goals for the week. ...  set goals for the day. ...  triple check your work. ...  ask how and why. ...	all, lot, systemize
we need to make a difference treatment/target for each branch and must understand and hear what their challenge and help them to solve the issue if the challenge is out of their capacity.	all, lot, systemize
i feel there is no team work, people are limited to doing strictly as per their jd, they don't want to step out of their comfort zone and do anything extra.  if there will be team work than things will have a better flow	all, lot, systemize
pushing work initially taken on by colleagues that have left the company have left us with more workload than that specified in my contract. i am hoping that my temporary assistance to fill this role does not become a permanent situation.	all, lot, systemize
people need to be more accountable	all, lot, systemize
this counts for all departments to achieve a high quality service towards our customers. especially to have disputes solved quickly. hughe amounts are stuck due to disputes and invoicing issue's (may due to holidays)	all, lot, systemize
we need some training class  about customs notification and other related customs activity.	all, lot, systemize
customer penalty draft must be received on time for timely clearance	all, lot, systemize
getting the correct ratio employee v workload rather than employee v file count	all, lot, systemize
we need to more focus on coordination between team to deliver business on time.	all, lot, systemize
senior members has considered survey to take revenge against management because they are now questioned.they influenced us to fill survey negatively.they should be removed from team as they don't support new members.gsk members cant take seniors name	all, lot, systemize
teamwork is not actively promoted as everyone seems to do their own thing to a certain degree	all, lot, systemize
effectively training people, ridding the comp of dead weight a person who is not looking to learn help grow pulling their weight along with the rest of their team. a person does not feel good putting 100 percent of their part if the counter part 70%	all, lot, systemize
there is a lot of favoritism. we are talked down to not have an opinion on what we say we cant really think outside the box because it is frowned upon .	all, lot, systemize
in our department supervisor is not supporting to us. and he is mostly partiality and favoritism is going on. and whenever we are wishing, he is not replying to us and he is not giving respect to us.  in dafza prayer room and ablution required.	all, lot, systemize
often times i feel that we internally are our worst enemy- our processes and procedures are great, but sometimes hinder us from success! i find myself doing a lot of back and forth with [company] offices about petty things that end up affecting profitabil	all, lot, systemize
some senior members interfere in the work which they have a very little experience and they try to  change the working guidelines which have been going smoothly for years  and trying to put the customers in problem since the freight is not moved .	all, lot, systemize
this company has tremendous 'silo' culture in every employee of the company. this sometimes makes me frustrated because they don't like to work as one team. they just care about their own department/job functions.	all, lot, systemize
complex clients and their needs,  to much work for one person to do all by themselves  no back up people	all, lot, systemize
some of our staff members don't communicate with others	all, lot, systemize
our current direct line manager does not allow our inputs and he wants all to be done his way and he constantly reminding us that he is in charge and we are nothing and he decides what goes or not even if its in a favor of a client.	all, lot, systemize
the way we treat each other it a good working relation and the respect is mutual in the warehouse.	all, lot, systemize
we need the most improvement in our warehouse. not our employees, but the managers and supervisors. they don't take advice from other employees that know the operations.	all, lot, systemize
workload is quite heavy if someone is on leave. perhaps can get improve schedule of back up list	all, lot, systemize
different divisions/departments must assist each other and create a single work flow for clients, whether its a controlled business or non-controlled business.	all, lot, systemize
more respect for one another.	all, lot, systemize
warehouse dept. need to improve the return of endorsed d/ns from the transport/contractors to close as much files as possible.	all, lot, systemize
we need to address more team work in our dept.	all, lot, systemize
more acknowledgement for the good work that your employees do. if you give us 100% we will give you 110% because we feel valued and appreciated.	all, lot, systemize
dear team.  since we are working in [company], we know team work is our strength. only thing i want to share her managers and supervisor are showing their interest while doing the pd because of that activities we are losing our interest to improve.	all, lot, systemize
i am working in a team for achieving task with in given timeframe.it helps myself to improve my job quality.	all, lot, systemize
supervisors are not being held accountable for their actions or their performance within cae. they have become very comfortable in their positions and fail their direct reports regularly.	all, lot, systemize
"teamwork is non-existent in most sectors. the ""work, work, work"" mentality that comes from the top down and the hire someone just to fill a seat isn't working."	all, lot, systemize
origin teams need to be better briefed on the correct procedures for sending pre-alerts. we frequently have storage and demurrage charges accrue due to pre-alerts being sent to the wrong email inbox.	all, lot, systemize
we're sometimes over focus on our own targets / goals / kpis and forget about 'respect'. overruling, over use of escalation, ignore responsibility are usually found both in and cross functions.	all, lot, systemize
need to make more contribution to remain same dierction.	all, lot, systemize
don't have strong team work mindset	all, lot, systemize
although the most the team do work well together there is still room for more improvement. maybe can send them for team building course or any other courses to motivate them	all, lot, systemize
taking care for solve the problem	all, lot, systemize
in my group, there is 1 person that will not work as a team with her chosen person to dislike. it would be nice on reviews to not have it noted you need to work with team better when it just pertains to 1 person, even if it does offend that 1 person	all, lot, systemize
we have employees that complain about everything and we have employees that are consistently wasting time. one extremely important detail is that when someone leaves it takes forever for my manager to get approval to hire a replacement.	all, lot, systemize
"inter sector/station communication and collaboration is still a bit ""muddy"". we are not necessarily getting documentation or follow-up related communication in a timely manor."	all, lot, systemize
out with  the lazy and in with the  ready to  work and achieve would be nice.	all, lot, systemize
there is a bad concept within the company to pass the buck. taking ownership of a problem / matter (cross department) lacks.	all, lot, systemize
not happy about certain waste of time system ie oi it is causing a lot of conflict amongst the staff, people take it personally and get upset. email is far better and quicker	all, lot, systemize
staff attitude and willingness to engage.  i feel as though the disciplines have not been drilled down enough.	all, lot, systemize
cooperation and understanding with other business sectors and the freight forwarder mentality regarding customs issues  in that if it's a customs issue it's automatically a brokerage issue and not ai or oi sending bad information that caused an issue	all, lot, systemize
we missing opinion survey i our department	all, lot, systemize
involvement of [company] in active process improvements and gemba  involvement of it to suggest process improvements based on new tech available. instead of only implementing suggestions.  salary brackets to be transparent and available to all.	all, lot, systemize
rather than sticking to the hierarchal matrix of problem solving, it would be more efficient and quick if steps are taken directly to solve the problem irrespective of post/position.	all, lot, systemize
since customers consider danzas as one big family (all products under one roof), its expected that all the family members (different departments)need to operate in sync with each other and that is not at 100% at the moment.	all, lot, systemize
everything is improved, nothnig more don't need to be done	all, lot, systemize
respect and honesty among members of the team	all, lot, systemize
more team work from other departments.  i find that sometimes we are fighting a losing battle in our team.  when we had our cif training earlier this year i mentioned that our company needs to work as one team to make our company more successful.	all, lot, systemize
more learning around terms and quoting	all, lot, systemize
whenever there is staff change, customer requirement or process change, i believe everyone involving to work for this customer should be notified; and we need to review the current work flow as a team to check whether the current procedure can adapt.	all, lot, systemize
-our staff need to be more open to handling different customer requirements.  just because we don't provide services at the moment i.e. unloading our faks/or loading cntrs for customers, doesn't mean we shouldn't look into it.	all, lot, systemize
the communication/flow between customer service and customs dept.  is in dire need of improvement.	all, lot, systemize
ensuring quotes and/or agreed quotes are loaded and noted in millman before passing over for billing so invoices can be billed correctly the first time to avoid unnecessary credits & rebills being raised.	all, lot, systemize
there are people that work here who think it is a place for their social life instead of putting their energy into work first . i think there should be a lot more support for the managers in dealing with these type of people	all, lot, systemize
we need to be more interactive, and need to know or understand importance and working cycle of each and every dept. and more important is to treat every shipment as our own.	all, lot, systemize
everybody is a vital part of the company, thus, everyone should be able to do it right the first time to prevent any delays or irregularities that may affect our customers.	all, lot, systemize
people tend to work in silo - needs to communicate	all, lot, systemize
certain staff need to be more open0minded and not  target/make life difficult for others... everyone is here to fulfil/carry out a job role...	all, lot, systemize
it will good to have more resting time during office hour in order to distress the work pressure,, may can help to bring up work performance,, quality and motivation,,,	all, lot, systemize
lack of team support from other department to resolve customer issues on time.	all, lot, systemize
don't fight each other within department	all, lot, systemize
my suggestion to make solid teamwork by family gathering. and refresh our mind.	all, lot, systemize
i think as employee, we need a time to refreshing our mind by planning event family gathering, therefore employee's spirit will up again and also this event will make us as a solid teamwork.	all, lot, systemize
teamwork culture need to reinforce as individual department still silo in their own team kpi and result without having a big picture thinking in mind. all the people manager need to lead by example.	all, lot, systemize
"1. the job role between department is totally mess here. (e.g billing flow, each dept is claiming this is not their task etc, we need a ""billing department"" to centralize.  2. this survey, i cant voice out everything due to word limitation."	all, lot, systemize
the teamwork between different departments is not well developed.  it can be found that the additional workload is caused by such internal issues due to lack of team spirit which ruins the service quality to customer eventually	all, lot, systemize
1, expressing oneself openly, honestly and clearly with others;  2, using team member's individual skills and talents to help team succeed;  3, knowing one can rely on fellow team members to fulfill their commitments to the team.	all, lot, systemize
more teamwork among functional dept	all, lot, systemize
need close communiation and team work, encourage everyone to take responsibility for same goal, even same single shpt.	all, lot, systemize
there should be more specific role explaination between department.	all, lot, systemize
what needs to be improve is the team work. if you are not part of the main office, there are some issues that needs of a team work and sometimes we don't receive it from our colleagues. in fact, they are always trying to find a guilty not a solution	all, lot, systemize
teamwork needs to be improved some people don't know how work in team and sometimes de don't want to help to each other	all, lot, systemize
very little team work to resolve issues.	all, lot, systemize
listening to the desk level employees and take into consideration there ideas of improving the process.	all, lot, systemize
focus on solving rather than explaining a situation	all, lot, systemize
we need to standardize our procedure better. there is too many layers involved in moving a shipment. sales, agents, rates, trade lane, implementation, mangers, other offices.  nobody is on the same page.	all, lot, systemize
the amount of privacy on issues where there is a problem with one employee. sometimes word spreads fast behind that person's back.	all, lot, systemize
i think this needs to be worked on a little more.  there needs to be a level of comfort and amicability within an office in order to create a happier work atmosphere, thus better work performance.  to love what you're doing.	all, lot, systemize
it would be better if the northern border could act more as 1 team, and have the same process from one station to the next.	all, lot, systemize
things need to be standardised more... if one station is using order of recipet to determine when shipments are cleared, and another is using the eta provided by the customers, it leads to confusion on the customers part. also, please hire more!	all, lot, systemize
the entire team needs to be on the same page. some coworkers only do as they feel would benefit them, but will not do the work when a new idea is purposed.	all, lot, systemize
we need to get rid of the union. although it is good for the employee, its bad for business. union employees lack motivation because they think they are untouchable. they don't put in 100% because they will not be penalized if they don't.	all, lot, systemize
customer svc needs to be more reliable; pricing needs to be more competitive in market; to collaborate more in comml & not so many people in the same market to many people tl, kam, fs, mnc, csi - we should work together not against one another	all, lot, systemize
communication between departments. taking ownership once an account is sold. correct billing. fixing issues in a timely manner.	all, lot, systemize
the bid teams need to respect and work along side new branches.the branch managers are aware of carriers locally & whom can be competitive. this info needs to be accepted by the bid team & work along with boots on the grnd. actual training is needed.	all, lot, systemize
everything's too segmented but there's no ownership, so everything can be easily put on hold and when customer comes for clarification, no one holds the responsibility. everyone should hold the responsibility to give customer satisfaction.	all, lot, systemize
something which i think is essential, it's to be able to communicate well with bosses and with the work group and that there is never a preference for someone in particular, this causes the work group to appear divided. 	all, lot, systemize
supervisors are in general very independent, they don't show teamwork, therefore, they don't show an example to subordinates.	all, lot, systemize
more staff and family interaction ie, bbqs etc	all, lot, systemize
i think sometimes between states it feels like you work for a different company when you need things done or help. if all states worked together a little better. we are all here to make the customer happy,they don't care which state does what	all, lot, systemize
cooperation between origins, especially france where origins like le havre can be difficult to work with.	all, lot, systemize
poor teamwork in orf ops team. no want will back up & support when other collogue on leave or mc. only assist when issue rise.	all, lot, systemize
as a team member in [company] everyone,every dept shld co-operate with each other to achieve the goal, to close the dispute cases bring by customer & etc.	all, lot, systemize
need to listen from others	all, lot, systemize
to be improve english language skills	all, lot, systemize
need shear the experience for the new employees,	all, lot, systemize
manager had limited our options for additional work leaving us short of work on occasion	all, lot, systemize
"issues with teamwork although there have been some improvements since the roll out of cif, some areas still continue to have the  mentality of  :not my problem"" "" not my job"" attitude. it does become alarming when a manager says this to you."	all, lot, systemize
it seems to me that team work needs to be improved so that we can solve problems easily.	all, lot, systemize
need to improve on cross-functional teamwork. emails were not being responded even after few reminders and escalation. fast response to emails are based on job tittle of the sender not the email content.	all, lot, systemize
every internal department should also work as a teamwork, so that we can satisfy our customer in every manner.	all, lot, systemize
management needs to work with and listen to the operational staff. we are the hands on workers that know and understand not only what needs to be done, but how it needs to be done.	all, lot, systemize
what needs to be improved is the acceptance of different opinions. the understanding that we all have our own minds and different opinions but we can agree to disagree should be worked on. the favoritism needs to be removed so that we are all working	all, lot, systemize
we get no support from the operations team which makes our  job a lot harder than needs to be, and makes a lot of tension between customer service and operations	all, lot, systemize
communication between business development, solutions design, account development and operations needs to improve. if the communication between these groups was consistent and often, the customer and the teams would benefit drastically.	all, lot, systemize
proper distribution of work within the teams.	all, lot, systemize
there is still a disconnect to all teams especially for those that are within a specialised role	all, lot, systemize
at times it feels like the company is working against each other as if we are all in a competition against each other.	all, lot, systemize
pickup and drop facility should be equal to male and female as per duty time.  recruit male candidates where night shift prevails in the process.  discounted breakfast facility every day and night shift.	all, lot, systemize
[company] is segmented into silos. operations teams have no involvement with customers. work is treated with an assembly line process and each station is not aware of the next piece of work coming to them.  if a problem occurs, no action is taken.	all, lot, systemize
work efficiency. teamwork enables you to accomplish tasks faster and more efficiently than tackling projects individually...	all, lot, systemize
night shift allowance should be increase.  need appreciation from my immediate supervisor for the hard work and overtime put in to achieve the tat and team target	all, lot, systemize
all departments to be focused on the service, sales as well as assisting finance department regarding documentation sent to clients on time and sorting out queries immediately in order to cut down on our bad debt.	all, lot, systemize
sincerity, do things straight from your heart.	all, lot, systemize
with the senior management, there is way to much nepotism.  depending on your dept., there are many different rules for different people. all rules do not apply to all!! which makes it almost impossible to have any kind of team work.	all, lot, systemize
take care of learners and update them about changes the will be happening inside the company don't wait for last minutes to update them	all, lot, systemize
group responsibility and better team work is needed	all, lot, systemize
motivating employees at the ground level needs serious work. people are just coming to do their job and leave without any drive to move things forward. we must understand what they want & act accordingly.	all, lot, systemize
big changes has occured on the location, so the seniormanagement needs to focus on getting the teams to get closer again and motivate to create a great workplace.	all, lot, systemize
in our team we need to make sure that we have enough hands to take care of customers	all, lot, systemize
communication with sales key account dep is poor.	all, lot, systemize
i see many of the internal departments are not in sync. many of the departments are not worried about providing best customer experience. they only talk about their problems but not solutions.	all, lot, systemize
i feel the last year has been very good with the management being more proactive and more understanding with regards to the business especially logistics the down side i feel supervision is chaotic at times especially with communication i feel it is	all, lot, systemize
cigarette breaks should be allocated to a curtain time and not when they just feel like it. not 30 minutes before lunch or when the shift ends. go out 1 at a time not in groups.trouble making between different shifts should not be allowed.	all, lot, systemize
communication is still extremely poor across all section of the business we still spend the majority of our time chasing people trying to get the correct information we require to carry out our function within the business.	all, lot, systemize
there is so much knowledge and experience here, but everyone is afraid of working together as a team, because they feel like its not their job or duty to go the extra mile. with this thought process, they only person that suffers is the customer.	all, lot, systemize
some departments still don't work as a team and don't interact with other departments in critical issues (hr). leaving unfinished processes.	all, lot, systemize
"agree with [name], ceo, ""in the past months i have sometimes had the feeling that in certain parts of our organization there is a need for a stronger guidance on how a freight forwarding organization should work together."""	all, lot, systemize
internal customer relationship. our office relies on ord & other offices to do our job to move shipments & take care of customers. however,it is often difficult to get response w/o escalating an email. as a small office, it seems we're not a priority	all, lot, systemize
some of the employees need to take responsibility of helping each other. people should understand that they are working for the company & help each other rather than turning a blind eye on the mess the other person is going through.	all, lot, systemize
no comment at this time	all, lot, systemize
preferably we have to work on equal job distribution amongst the team member.	all, lot, systemize
worked on team where one or two voices tend to dominate the group, and other people's ideas are not heard. try to be good listener in teams, taking the time to understand everyone's ideas, and making sure everyone's suggestions are discussed.	all, lot, systemize
teamwork between the different areas assuming responsibilities. processes are not executed in a coordinated and harmonized way.	all, lot, systemize
i think that [company] as a company should be more interactive with the staff and encourage social things to help staff get along with each other.	all, lot, systemize
network - need to work better together  more autonomy at country level to manage things like resource needs.  managers need to manage and hold people accountable for their actions.  deliver what we say we are going to deliver	all, lot, systemize
the it supply/demand model often reaches its limits and becomes inefficient.	all, lot, systemize
the company can only offer a better service if the effects are trained, to overcome the daily challenges that day deal with	all, lot, systemize
1)better programs to ensure the next level positions are well thought through	all, lot, systemize
i believe there needs to be better training in both cust. service and operations.  i don't feel like the newer people coming in know how things run operationally.	all, lot, systemize
if new and senior employees uses the tools and follow export compliance we will have less errors. structure in department are not followed in order to comply to meet the job expectations . instead they find way to get by instead of learning .	all, lot, systemize
it would be good to invest in time - time to carry out other tasks, sit with colleagues in an effort to cross train.  recognition for new skill learned could be rewarded in our pay - per module rewards.  staff increase skills and value for [company].	all, lot, systemize
in my opinion there is still room to improve learning & development. good people are leaving the company, and seldom something is done against it, and good people are not being supported to move and to develop further.	all, lot, systemize
discussions / feedback on career development path / opportunities and feedback on development aspirations specified in mytalent world profile	all, lot, systemize
not many options for progression from current role	all, lot, systemize
still seems that learning and development is not a priority with the roll out cw1 and related tms applications.	all, lot, systemize
as a senior employee, i feel that there is already a gap between the new employees (fresh graduates) considering that i am only 33 years old.  with this, the company should focus on how to bridge the gap bet generations in order to build coherence.	all, lot, systemize
for me personally i didn't get the chance yet to be trained but only focusing to learn on the job.	all, lot, systemize
grading system is not clear to most employees, as per career planning training might be required.	all, lot, systemize
progression for employees that are exceeding in current roles.	all, lot, systemize
i have seen first hand that new starters to project teams are not given the adequate training to make them successful in their role.	all, lot, systemize
would be nice to get more access to formal training	all, lot, systemize
i'm still seeing people getting on boarding without the proper training.	all, lot, systemize
training- one trainer for dispatch and one for cs	all, lot, systemize
we need free transport.we are paying more than what we are getting for transport allowance.opertunities like operator ii should be came after every 6 month for all departments instead of only selective ones.	all, lot, systemize
please give us training for our company devolepments.or please give us proper training for safty.because in my dept is very poorly following the safty percuations.superiors are giving the pressosure.thatsy continuesly coming the incidents..	all, lot, systemize
young talents are not supported sufficiently. we loose too many good people early  and believe that everyone is replaceable. in some way we all are. but to have the right people on board is an asset leadership is talking about - but not believing in	all, lot, systemize
recently we had town hole meeting  for all the employs my observation it was good but if its within the company limit i would like to ask if this kind of meeting can be done in hotel maybe in weekend	all, lot, systemize
no pressure,no personal matter ,fic's are rude to explain things. do not put down others,need extra annual leave due to going vacation.emergency ticket should be provided due to leave asap, pressuring peers from other account.	all, lot, systemize
please improve the learning process for low level employ	all, lot, systemize
hands on training for wha in system like sap,exceed,highjump.	all, lot, systemize
more idp plan should be applied	all, lot, systemize
encourge personal development all the time , especially for the front-line stuff.	all, lot, systemize
we should have more training and learning  on the all subject matter so that in absence of a colleague , other can complete the job	all, lot, systemize
i'm with the company a long time. i feel i made good strides of improvement in my 1st few years & contributed to the company well with the opportunities given to me but for the past approx. 10 years those opportunities have completely dried up.	all, lot, systemize
no investment in technology, even basic computers, that allow us to work properly. no investment in learning/development, especially not anything that would be useful in an employee's future career inside/outside [company].	all, lot, systemize
-since i'm working under isc dept, company must set the gtn system training for new employee since the first their join	all, lot, systemize
we just need to make sure all of the fte's are having a great learning from the start and to make them sure that they are aware about what they are going to do.	all, lot, systemize
to be more accurate and to be more productive when it comes to work. sharing also suggestions in the team for us to make a good solutions in any case of problem situation.	all, lot, systemize
need to improvements in the area of communication and soft skills where each employee feels confident while facing customer and showing a confident and professional attitude.	all, lot, systemize
i have to improve my self more in terms of customer service. may be in the next survey i can tell more because i just completed 04 months in [company].	all, lot, systemize
( [company] lifeconex )i do live monitoring of perishable shipments, life science products etc.as per me we should get a practical knowledge about packaging of shipment,detail training of documentation, active containers set up, basic in warehousing.....et	all, lot, systemize
as we are developing bws division i feel there should be more training on hm customs entries as this can be delicate with bws.	all, lot, systemize
we do not have enough back up and there are not enough of us to do all the work required.  the company only measures on numbers, but forget what is required before you get to those numbers.  we are overworked and burning out.	all, lot, systemize
cdz operations team.  they should know about customs procedure properly.	all, lot, systemize
i have to learn some of the procedures to complete the task given on time	all, lot, systemize
require more training to the new employees to understand our business.	all, lot, systemize
[company] tends to postpone certain topics on a regular basis. i have been waiting almost 3 years to attend the ttt and every year it is postponed. this means that i am not fully doing the job that i was employed to do. i do assist in other functions.	all, lot, systemize
